id,category,neighborhood,latitude,longitude,date
2025-01810,Noise,Sherman Oaks,34.156639,-118.413788,2024-01-04
2025-01832,Noise,Sherman Oaks,34.156639,-118.413788,2024-01-04
2025-01809,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-01-25
2025-01812,Illegal Dumping,Sherman Oaks,34.156639,-118.413788,2024-02-16
2025-01838,Air Pollution,Sherman Oaks,34.156639,-118.413788,2024-03-05
2025-01827,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-03-10
2025-01814,Air Pollution,Sherman Oaks,34.156639,-118.413788,2024-03-21
2025-01818,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-03-24
2025-01825,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-03-29
2025-01829,Air Pollution,Sherman Oaks,34.156639,-118.413788,2024-04-06
2025-01833,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-04-16
2025-01815,Illegal Dumping,Sherman Oaks,34.156639,-118.413788,2024-05-03
2025-01822,Illegal Dumping,Sherman Oaks,34.156639,-118.413788,2024-05-07
2025-01828,Illegal Dumping,Sherman Oaks,34.156639,-118.413788,2024-05-17
2025-01835,Noise,Sherman Oaks,34.156639,-118.413788,2024-05-25
2025-01839,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-06-12
2025-01841,Illegal Dumping,Sherman Oaks,34.156639,-118.413788,2024-06-17
2025-01826,Air Pollution,Sherman Oaks,34.156639,-118.413788,2024-06-23
2025-01811,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-08-07
2025-01840,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-08-11
2025-01843,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-08-18
2025-01817,Illegal Dumping,Sherman Oaks,34.156639,-118.413788,2024-08-26
2025-01834,Air Pollution,Sherman Oaks,34.156639,-118.413788,2024-08-28
2025-01837,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-08-31
2025-01820,Noise,Sherman Oaks,34.156639,-118.413788,2024-09-12
2025-01842,Air Pollution,Sherman Oaks,34.156639,-118.413788,2024-09-15
2025-01823,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-10-02
2025-01816,Illegal Dumping,Sherman Oaks,34.156639,-118.413788,2024-10-04
2025-01830,Illegal Dumping,Sherman Oaks,34.156639,-118.413788,2024-10-24
2025-01821,Air Pollution,Sherman Oaks,34.156639,-118.413788,2024-10-29
2025-01819,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-11-02
2025-01836,Noise,Sherman Oaks,34.156639,-118.413788,2024-12-02
2025-01824,Water Waste,Sherman Oaks,34.156639,-118.413788,2024-12-15
2025-01813,Air Pollution,Sherman Oaks,34.156639,-118.413788,2024-12-19
2025-01849,Illegal Dumping,Silver Lake,34.112817,-118.264844,2024-02-28
2025-01846,Illegal Dumping,Silver Lake,34.112817,-118.264844,2024-04-02
2025-01847,Air Pollution,Silver Lake,34.112817,-118.264844,2024-05-22
2025-01852,Air Pollution,Silver Lake,34.112817,-118.264844,2024-07-21
2025-01853,Water Waste,Silver Lake,34.112817,-118.264844,2024-08-18
2025-01851,Water Waste,Silver Lake,34.112817,-118.264844,2024-08-31
2025-01844,Air Pollution,Silver Lake,34.112817,-118.264844,2024-09-13
2025-01845,Illegal Dumping,Silver Lake,34.112817,-118.264844,2024-09-27
2025-01854,Air Pollution,Silver Lake,34.112817,-118.264844,2024-10-03
2025-01848,Noise,Silver Lake,34.112817,-118.264844,2024-12-04
2025-01850,Noise,Silver Lake,34.112817,-118.264844,2024-12-26
2025-01857,Illegal Dumping,South Park,33.989159,-118.280402,2024-10-03
2025-01855,Illegal Dumping,South Park,33.989159,-118.280402,2024-10-05
2025-01856,Water Waste,South Park,33.989159,-118.280402,2024-10-14
2025-01869,Noise,Studio City,34.156633,-118.403428,2024-01-16
2025-01876,Air Pollution,Studio City,34.156633,-118.403428,2024-02-19
2025-01860,Illegal Dumping,Studio City,34.156633,-118.403428,2024-03-25
2025-01878,Water Waste,Studio City,34.156633,-118.403428,2024-03-26
2025-01868,Air Pollution,Studio City,34.156633,-118.403428,2024-04-09
2025-01871,Water Waste,Studio City,34.156633,-118.403428,2024-04-17
2025-01874,Illegal Dumping,Studio City,34.156633,-118.403428,2024-05-17
2025-01867,Noise,Studio City,34.156633,-118.403428,2024-05-27
2025-01858,Air Pollution,Studio City,34.156633,-118.403428,2024-06-06
2025-01880,Air Pollution,Studio City,34.156633,-118.403428,2024-06-16
2025-01862,Noise,Studio City,34.156633,-118.403428,2024-06-26
2025-01877,Air Pollution,Studio City,34.156633,-118.403428,2024-06-30
2025-01863,Water Waste,Studio City,34.156633,-118.403428,2024-07-15
2025-01866,Illegal Dumping,Studio City,34.156633,-118.403428,2024-07-26
2025-01875,Noise,Studio City,34.156633,-118.403428,2024-07-28
2025-01859,Noise,Studio City,34.156633,-118.403428,2024-08-05
2025-01881,Water Waste,Studio City,34.156633,-118.403428,2024-09-03
2025-01873,Water Waste,Studio City,34.156633,-118.403428,2024-09-08
2025-01864,Water Waste,Studio City,34.156633,-118.403428,2024-09-17
2025-01884,Noise,Studio City,34.156633,-118.403428,2024-09-24
2025-01879,Noise,Studio City,34.156633,-118.403428,2024-09-28
2025-01882,Air Pollution,Studio City,34.156633,-118.403428,2024-10-27
2025-01865,Water Waste,Studio City,34.156633,-118.403428,2024-11-23
2025-01872,Illegal Dumping,Studio City,34.156633,-118.403428,2024-11-25
2025-01870,Water Waste,Studio City,34.156633,-118.403428,2024-12-16
2025-01883,Air Pollution,Studio City,34.156633,-118.403428,2024-12-17
2025-01861,Illegal Dumping,Studio City,34.156633,-118.403428,2024-12-27
2025-01914,Illegal Dumping,Sun Valley,34.252210,-118.390062,2024-01-22
2025-01913,Noise,Sun Valley,34.252210,-118.390062,2024-01-30
2025-01918,Noise,Sun Valley,34.252210,-118.390062,2024-03-13
2025-01906,Air Pollution,Sun Valley,34.252210,-118.390062,2024-04-27
2025-01902,Air Pollution,Sun Valley,34.252210,-118.390062,2024-05-22
2025-01910,Illegal Dumping,Sun Valley,34.252210,-118.390062,2024-06-01
2025-01916,Air Pollution,Sun Valley,34.252210,-118.390062,2024-06-16
2025-01917,Noise,Sun Valley,34.252210,-118.390062,2024-07-03
2025-01907,Illegal Dumping,Sun Valley,34.252210,-118.390062,2024-07-09
2025-01912,Noise,Sun Valley,34.252210,-118.390062,2024-08-22
2025-01909,Air Pollution,Sun Valley,34.252210,-118.390062,2024-09-05
2025-01911,Illegal Dumping,Sun Valley,34.252210,-118.390062,2024-09-21
2025-01915,Illegal Dumping,Sun Valley,34.252210,-118.390062,2024-10-10
2025-01904,Noise,Sun Valley,34.252210,-118.390062,2024-11-19
2025-01905,Air Pollution,Sun Valley,34.252210,-118.390062,2024-11-26
2025-01908,Water Waste,Sun Valley,34.252210,-118.390062,2024-12-12
2025-01903,Noise,Sun Valley,34.252210,-118.390062,2024-12-31
2025-01895,Air Pollution,Sunland,34.276232,-118.299411,2024-02-16
2025-01885,Air Pollution,Sunland,34.276232,-118.299411,2024-04-05
2025-01900,Water Waste,Sunland,34.276232,-118.299411,2024-04-14
2025-01891,Air Pollution,Sunland,34.276232,-118.299411,2024-04-20
2025-01888,Illegal Dumping,Sunland,34.276232,-118.299411,2024-06-14
2025-01890,Illegal Dumping,Sunland,34.276232,-118.299411,2024-07-02
2025-01887,Noise,Sunland,34.276232,-118.299411,2024-07-11
2025-01896,Illegal Dumping,Sunland,34.276232,-118.299411,2024-09-06
2025-01899,Water Waste,Sunland,34.276232,-118.299411,2024-09-07
2025-01901,Water Waste,Sunland,34.276232,-118.299411,2024-09-19
2025-01889,Noise,Sunland,34.276232,-118.299411,2024-10-12
2025-01898,Illegal Dumping,Sunland,34.276232,-118.299411,2024-11-02
2025-01893,Air Pollution,Sunland,34.276232,-118.299411,2024-11-06
2025-01886,Air Pollution,Sunland,34.276232,-118.299411,2024-11-09
2025-01894,Water Waste,Sunland,34.276232,-118.299411,2024-11-13
2025-01892,Air Pollution,Sunland,34.276232,-118.299411,2024-11-23
2025-01897,Air Pollution,Sunland,34.276232,-118.299411,2024-12-07
2025-01924,Air Pollution,Sylmar,34.330191,-118.476610,2024-01-08
2025-01928,Noise,Sylmar,34.330191,-118.476610,2024-01-19
2025-01925,Noise,Sylmar,34.330191,-118.476610,2024-01-21
2025-01931,Air Pollution,Sylmar,34.330191,-118.476610,2024-01-23
2025-01926,Air Pollution,Sylmar,34.330191,-118.476610,2024-01-29
2025-01936,Water Waste,Sylmar,34.330191,-118.476610,2024-03-04
2025-01932,Water Waste,Sylmar,34.330191,-118.476610,2024-03-23
2025-01922,Air Pollution,Sylmar,34.330191,-118.476610,2024-03-24
2025-01927,Noise,Sylmar,34.330191,-118.476610,2024-03-28
2025-01919,Illegal Dumping,Sylmar,34.330191,-118.476610,2024-04-21
2025-01934,Noise,Sylmar,34.330191,-118.476610,2024-06-15
2025-01939,Air Pollution,Sylmar,34.330191,-118.476610,2024-07-23
2025-01935,Illegal Dumping,Sylmar,34.330191,-118.476610,2024-09-22
2025-01923,Noise,Sylmar,34.330191,-118.476610,2024-10-21
2025-01933,Water Waste,Sylmar,34.330191,-118.476610,2024-11-01
2025-01937,Illegal Dumping,Sylmar,34.330191,-118.476610,2024-11-06
2025-01938,Air Pollution,Sylmar,34.330191,-118.476610,2024-11-16
2025-01929,Water Waste,Sylmar,34.330191,-118.476610,2024-12-07
2025-01930,Water Waste,Sylmar,34.330191,-118.476610,2024-12-26
2025-01920,Water Waste,Sylmar,34.330191,-118.476610,2024-12-31
2025-01921,Air Pollution,Sylmar,34.330191,-118.476610,2025-01-01
2025-01950,Illegal Dumping,Tarzana,34.170828,-118.527286,2024-01-09
2025-01951,Noise,Tarzana,34.170828,-118.527286,2024-01-23
2025-01947,Water Waste,Tarzana,34.170828,-118.527286,2024-01-30
2025-01944,Air Pollution,Tarzana,34.170828,-118.527286,2024-02-18
2025-01940,Illegal Dumping,Tarzana,34.170828,-118.527286,2024-02-22
2025-01941,Illegal Dumping,Tarzana,34.170828,-118.527286,2024-04-25
2025-01952,Air Pollution,Tarzana,34.170828,-118.527286,2024-05-06
2025-01955,Illegal Dumping,Tarzana,34.170828,-118.527286,2024-06-04
2025-01945,Water Waste,Tarzana,34.170828,-118.527286,2024-06-14
2025-01954,Noise,Tarzana,34.170828,-118.527286,2024-06-14
2025-01948,Air Pollution,Tarzana,34.170828,-118.527286,2024-06-24
2025-01946,Illegal Dumping,Tarzana,34.170828,-118.527286,2024-07-24
2025-01949,Noise,Tarzana,34.170828,-118.527286,2024-08-17
2025-01953,Air Pollution,Tarzana,34.170828,-118.527286,2024-08-21
2025-01942,Noise,Tarzana,34.170828,-118.527286,2024-10-13
2025-01943,Illegal Dumping,Tarzana,34.170828,-118.527286,2024-11-22
2025-01956,Illegal Dumping,Toluca Lake,34.163102,-118.357166,2024-07-01
2025-01957,Air Pollution,Toluca Lake,34.163102,-118.357166,2024-09-04
2025-01960,Illegal Dumping,Tujunga,34.230682,-118.266819,2024-01-13
2025-01981,Noise,Tujunga,34.230682,-118.266819,2024-01-22
2025-01975,Water Waste,Tujunga,34.230682,-118.266819,2024-02-05
2025-01974,Illegal Dumping,Tujunga,34.230682,-118.266819,2024-02-21
2025-01978,Air Pollution,Tujunga,34.230682,-118.266819,2024-03-11
2025-01962,Illegal Dumping,Tujunga,34.230682,-118.266819,2024-03-21
2025-01972,Noise,Tujunga,34.230682,-118.266819,2024-04-09
2025-01982,Noise,Tujunga,34.230682,-118.266819,2024-04-17
2025-01968,Illegal Dumping,Tujunga,34.230682,-118.266819,2024-04-20
2025-01984,Noise,Tujunga,34.230682,-118.266819,2024-05-10
2025-01980,Air Pollution,Tujunga,34.230682,-118.266819,2024-06-25
2025-01985,Illegal Dumping,Tujunga,34.230682,-118.266819,2024-07-03
2025-01959,Noise,Tujunga,34.230682,-118.266819,2024-07-11
2025-01986,Illegal Dumping,Tujunga,34.230682,-118.266819,2024-07-15
2025-01976,Air Pollution,Tujunga,34.230682,-118.266819,2024-08-07
2025-01987,Water Waste,Tujunga,34.230682,-118.266819,2024-08-21
2025-01966,Noise,Tujunga,34.230682,-118.266819,2024-09-07
2025-01983,Noise,Tujunga,34.230682,-118.266819,2024-09-08
2025-01965,Water Waste,Tujunga,34.230682,-118.266819,2024-09-13
2025-01977,Water Waste,Tujunga,34.230682,-118.266819,2024-09-26
2025-01969,Air Pollution,Tujunga,34.230682,-118.266819,2024-10-12
2025-01979,Noise,Tujunga,34.230682,-118.266819,2024-10-19
2025-01967,Air Pollution,Tujunga,34.230682,-118.266819,2024-10-30
2025-01970,Water Waste,Tujunga,34.230682,-118.266819,2024-11-03
2025-01958,Noise,Tujunga,34.230682,-118.266819,2024-11-17
2025-01963,Air Pollution,Tujunga,34.230682,-118.266819,2024-11-27
2025-01973,Illegal Dumping,Tujunga,34.230682,-118.266819,2024-12-14
2025-01961,Noise,Tujunga,34.230682,-118.266819,2024-12-19
2025-01988,Water Waste,Tujunga,34.230682,-118.266819,2024-12-20
2025-01964,Water Waste,Tujunga,34.230682,-118.266819,2024-12-22
2025-01971,Noise,Tujunga,34.230682,-118.266819,2024-12-22
2025-02004,Air Pollution,University Park,34.018484,-118.279860,2024-01-07
2025-01993,Noise,University Park,34.018484,-118.279860,2024-02-12
2025-01992,Air Pollution,University Park,34.018484,-118.279860,2024-02-23
2025-01994,Air Pollution,University Park,34.018484,-118.279860,2024-03-17
2025-01997,Noise,University Park,34.018484,-118.279860,2024-03-22
2025-02001,Air Pollution,University Park,34.018484,-118.279860,2024-05-21
2025-02002,Noise,University Park,34.018484,-118.279860,2024-06-14
2025-01999,Water Waste,University Park,34.018484,-118.279860,2024-06-29
2025-01991,Noise,University Park,34.018484,-118.279860,2024-07-04
2025-01996,Noise,University Park,34.018484,-118.279860,2024-07-30
2025-01998,Water Waste,University Park,34.018484,-118.279860,2024-08-01
2025-02000,Noise,University Park,34.018484,-118.279860,2024-08-09
2025-01989,Noise,University Park,34.018484,-118.279860,2024-09-29
2025-01995,Air Pollution,University Park,34.018484,-118.279860,2024-10-14
2025-01990,Water Waste,University Park,34.018484,-118.279860,2024-11-29
2025-02003,Illegal Dumping,University Park,34.018484,-118.279860,2024-12-16
2025-02008,Illegal Dumping,Valley Glen,34.204578,-118.413803,2024-01-10
2025-02012,Air Pollution,Valley Glen,34.204578,-118.413803,2024-01-26
2025-02007,Water Waste,Valley Glen,34.204578,-118.413803,2024-02-14
2025-02019,Illegal Dumping,Valley Glen,34.204578,-118.413803,2024-02-16
2025-02014,Water Waste,Valley Glen,34.204578,-118.413803,2024-03-11
2025-02005,Noise,Valley Glen,34.204578,-118.413803,2024-03-22
2025-02006,Air Pollution,Valley Glen,34.204578,-118.413803,2024-04-01
2025-02020,Illegal Dumping,Valley Glen,34.204578,-118.413803,2024-04-12
2025-02018,Noise,Valley Glen,34.204578,-118.413803,2024-04-19
2025-02021,Air Pollution,Valley Glen,34.204578,-118.413803,2024-04-26
2025-02011,Air Pollution,Valley Glen,34.204578,-118.413803,2024-05-19
2025-02013,Illegal Dumping,Valley Glen,34.204578,-118.413803,2024-06-22
2025-02009,Water Waste,Valley Glen,34.204578,-118.413803,2024-09-13
2025-02015,Water Waste,Valley Glen,34.204578,-118.413803,2024-09-27
2025-02010,Illegal Dumping,Valley Glen,34.204578,-118.413803,2024-10-22
2025-02016,Air Pollution,Valley Glen,34.204578,-118.413803,2024-11-14
2025-02017,Noise,Valley Glen,34.204578,-118.413803,2024-11-26
2025-02022,Air Pollution,Valley Village,34.156868,-118.379281,2024-01-04
2025-02025,Air Pollution,Valley Village,34.156868,-118.379281,2024-01-06
2025-02031,Water Waste,Valley Village,34.156868,-118.379281,2024-01-07
2025-02029,Water Waste,Valley Village,34.156868,-118.379281,2024-01-29
2025-02032,Illegal Dumping,Valley Village,34.156868,-118.379281,2024-03-09
2025-02026,Noise,Valley Village,34.156868,-118.379281,2024-05-12
2025-02027,Water Waste,Valley Village,34.156868,-118.379281,2024-06-22
2025-02033,Air Pollution,Valley Village,34.156868,-118.379281,2024-06-23
2025-02024,Air Pollution,Valley Village,34.156868,-118.379281,2024-07-20
2025-02023,Air Pollution,Valley Village,34.156868,-118.379281,2024-08-07
2025-02028,Water Waste,Valley Village,34.156868,-118.379281,2024-08-25
2025-02030,Water Waste,Valley Village,34.156868,-118.379281,2024-09-05
2025-02034,Illegal Dumping,Valley Village,34.156868,-118.379281,2024-11-02
2025-02036,Air Pollution,Van Nuys,34.220163,-118.467514,2024-08-01
2025-02035,Water Waste,Van Nuys,34.220163,-118.467514,2024-12-04
2025-02053,Noise,Venice,33.962472,-118.456185,2024-01-20
2025-02069,Illegal Dumping,Venice,33.962472,-118.456185,2024-01-21
2025-02039,Water Waste,Venice,33.962472,-118.456185,2024-01-27
2025-02065,Noise,Venice,33.962472,-118.456185,2024-01-30
2025-02057,Water Waste,Venice,33.962472,-118.456185,2024-02-11
2025-02056,Air Pollution,Venice,33.962472,-118.456185,2024-02-22
2025-02066,Air Pollution,Venice,33.962472,-118.456185,2024-03-06
2025-02055,Air Pollution,Venice,33.962472,-118.456185,2024-03-22
2025-02042,Water Waste,Venice,33.962472,-118.456185,2024-03-27
2025-02070,Water Waste,Venice,33.962472,-118.456185,2024-04-02
2025-02062,Illegal Dumping,Venice,33.962472,-118.456185,2024-04-04
2025-02059,Illegal Dumping,Venice,33.962472,-118.456185,2024-04-12
2025-02050,Noise,Venice,33.962472,-118.456185,2024-04-25
2025-02074,Air Pollution,Venice,33.962472,-118.456185,2024-04-27
2025-02037,Noise,Venice,33.962472,-118.456185,2024-05-02
2025-02038,Noise,Venice,33.962472,-118.456185,2024-05-07
2025-02045,Water Waste,Venice,33.962472,-118.456185,2024-05-13
2025-02046,Water Waste,Venice,33.962472,-118.456185,2024-05-21
2025-02072,Water Waste,Venice,33.962472,-118.456185,2024-05-22
2025-02073,Noise,Venice,33.962472,-118.456185,2024-05-28
2025-02054,Air Pollution,Venice,33.962472,-118.456185,2024-06-17
2025-02068,Water Waste,Venice,33.962472,-118.456185,2024-06-18
2025-02067,Illegal Dumping,Venice,33.962472,-118.456185,2024-06-21
2025-02052,Water Waste,Venice,33.962472,-118.456185,2024-06-30
2025-02060,Illegal Dumping,Venice,33.962472,-118.456185,2024-07-29
2025-02061,Illegal Dumping,Venice,33.962472,-118.456185,2024-08-03
2025-02048,Air Pollution,Venice,33.962472,-118.456185,2024-08-09
2025-02044,Noise,Venice,33.962472,-118.456185,2024-08-25
2025-02049,Air Pollution,Venice,33.962472,-118.456185,2024-09-07
2025-02058,Noise,Venice,33.962472,-118.456185,2024-09-19
2025-02064,Illegal Dumping,Venice,33.962472,-118.456185,2024-09-20
2025-02071,Noise,Venice,33.962472,-118.456185,2024-09-25
2025-02063,Illegal Dumping,Venice,33.962472,-118.456185,2024-10-06
2025-02043,Water Waste,Venice,33.962472,-118.456185,2024-10-07
2025-02041,Air Pollution,Venice,33.962472,-118.456185,2024-10-09
2025-02047,Noise,Venice,33.962472,-118.456185,2024-10-18
2025-02051,Air Pollution,Venice,33.962472,-118.456185,2024-10-21
2025-02040,Noise,Venice,33.962472,-118.456185,2024-12-30
2025-02076,Illegal Dumping,Vermont Knolls,33.960030,-118.291578,2024-01-14
2025-02089,Air Pollution,Vermont Knolls,33.960030,-118.291578,2024-02-10
2025-02083,Air Pollution,Vermont Knolls,33.960030,-118.291578,2024-03-18
2025-02080,Illegal Dumping,Vermont Knolls,33.960030,-118.291578,2024-04-23
2025-02078,Noise,Vermont Knolls,33.960030,-118.291578,2024-05-08
2025-02093,Water Waste,Vermont Knolls,33.960030,-118.291578,2024-05-13
2025-02097,Illegal Dumping,Vermont Knolls,33.960030,-118.291578,2024-05-15
2025-02100,Water Waste,Vermont Knolls,33.960030,-118.291578,2024-05-22
2025-02087,Illegal Dumping,Vermont Knolls,33.960030,-118.291578,2024-06-12
2025-02094,Noise,Vermont Knolls,33.960030,-118.291578,2024-06-26
2025-02096,Water Waste,Vermont Knolls,33.960030,-118.291578,2024-06-28
2025-02077,Illegal Dumping,Vermont Knolls,33.960030,-118.291578,2024-07-25
2025-02086,Water Waste,Vermont Knolls,33.960030,-118.291578,2024-08-18
2025-02075,Air Pollution,Vermont Knolls,33.960030,-118.291578,2024-08-20
2025-02092,Air Pollution,Vermont Knolls,33.960030,-118.291578,2024-09-27
2025-02081,Illegal Dumping,Vermont Knolls,33.960030,-118.291578,2024-10-09
2025-02090,Noise,Vermont Knolls,33.960030,-118.291578,2024-10-12
2025-02098,Noise,Vermont Knolls,33.960030,-118.291578,2024-10-15
2025-02082,Illegal Dumping,Vermont Knolls,33.960030,-118.291578,2024-10-27
2025-02099,Noise,Vermont Knolls,33.960030,-118.291578,2024-11-03
2025-02095,Water Waste,Vermont Knolls,33.960030,-118.291578,2024-11-13
2025-02091,Air Pollution,Vermont Knolls,33.960030,-118.291578,2024-11-29
2025-02084,Illegal Dumping,Vermont Knolls,33.960030,-118.291578,2024-12-09
2025-02088,Illegal Dumping,Vermont Knolls,33.960030,-118.291578,2024-12-15
2025-02079,Air Pollution,Vermont Knolls,33.960030,-118.291578,2024-12-16
2025-02085,Water Waste,Vermont Knolls,33.960030,-118.291578,2024-12-27
2025-02118,Air Pollution,Vermont Square,34.011089,-118.281123,2024-01-26
2025-02117,Noise,Vermont Square,34.011089,-118.281123,2024-03-02
2025-02121,Illegal Dumping,Vermont Square,34.011089,-118.281123,2024-03-11
2025-02120,Noise,Vermont Square,34.011089,-118.281123,2024-08-15
2025-02122,Illegal Dumping,Vermont Square,34.011089,-118.281123,2024-10-26
2025-02119,Illegal Dumping,Vermont Square,34.011089,-118.281123,2024-12-18
2025-02123,Illegal Dumping,Vermont Vista,33.929123,-118.280440,2024-03-22
2025-02124,Water Waste,Vermont Vista,33.929123,-118.280440,2024-05-05
2025-02125,Air Pollution,Vermont Vista,33.929123,-118.280440,2024-06-07
2025-02104,Air Pollution,Vermont-Slauson,33.993302,-118.280614,2024-02-06
2025-02106,Noise,Vermont-Slauson,33.993302,-118.280614,2024-02-09
2025-02116,Air Pollution,Vermont-Slauson,33.993302,-118.280614,2024-03-06
2025-02111,Air Pollution,Vermont-Slauson,33.993302,-118.280614,2024-03-07
2025-02115,Air Pollution,Vermont-Slauson,33.993302,-118.280614,2024-03-30
2025-02105,Water Waste,Vermont-Slauson,33.993302,-118.280614,2024-04-11
2025-02107,Illegal Dumping,Vermont-Slauson,33.993302,-118.280614,2024-04-12
2025-02113,Noise,Vermont-Slauson,33.993302,-118.280614,2024-04-13
2025-02112,Air Pollution,Vermont-Slauson,33.993302,-118.280614,2024-05-10
2025-02110,Noise,Vermont-Slauson,33.993302,-118.280614,2024-05-13
2025-02102,Water Waste,Vermont-Slauson,33.993302,-118.280614,2024-06-21
2025-02103,Air Pollution,Vermont-Slauson,33.993302,-118.280614,2024-07-02
2025-02108,Noise,Vermont-Slauson,33.993302,-118.280614,2024-08-28
2025-02109,Water Waste,Vermont-Slauson,33.993302,-118.280614,2024-10-06
2025-02114,Noise,Vermont-Slauson,33.993302,-118.280614,2024-10-29
2025-02101,Air Pollution,Vermont-Slauson,33.993302,-118.280614,2024-12-12
2025-02151,Air Pollution,Watts,33.953788,-118.244226,2024-01-04
2025-02142,Air Pollution,Watts,33.953788,-118.244226,2024-01-06
2025-02150,Water Waste,Watts,33.953788,-118.244226,2024-01-07
2025-02133,Noise,Watts,33.953788,-118.244226,2024-01-08
2025-02144,Illegal Dumping,Watts,33.953788,-118.244226,2024-01-21
2025-02147,Water Waste,Watts,33.953788,-118.244226,2024-01-27
2025-02154,Noise,Watts,33.953788,-118.244226,2024-02-22
2025-02126,Water Waste,Watts,33.953788,-118.244226,2024-03-09
2025-02130,Air Pollution,Watts,33.953788,-118.244226,2024-03-16
2025-02160,Air Pollution,Watts,33.953788,-118.244226,2024-03-25
2025-02148,Water Waste,Watts,33.953788,-118.244226,2024-03-28
2025-02136,Illegal Dumping,Watts,33.953788,-118.244226,2024-03-30
2025-02134,Illegal Dumping,Watts,33.953788,-118.244226,2024-04-15
2025-02138,Water Waste,Watts,33.953788,-118.244226,2024-05-08
2025-02128,Air Pollution,Watts,33.953788,-118.244226,2024-05-18
2025-02143,Air Pollution,Watts,33.953788,-118.244226,2024-05-18
2025-02137,Illegal Dumping,Watts,33.953788,-118.244226,2024-05-19
2025-02140,Illegal Dumping,Watts,33.953788,-118.244226,2024-06-10
2025-02164,Water Waste,Watts,33.953788,-118.244226,2024-06-11
2025-02141,Noise,Watts,33.953788,-118.244226,2024-06-25
2025-02145,Water Waste,Watts,33.953788,-118.244226,2024-07-10
2025-02149,Noise,Watts,33.953788,-118.244226,2024-07-15
2025-02158,Illegal Dumping,Watts,33.953788,-118.244226,2024-07-15
2025-02132,Air Pollution,Watts,33.953788,-118.244226,2024-07-22
2025-02127,Illegal Dumping,Watts,33.953788,-118.244226,2024-07-28
2025-02156,Water Waste,Watts,33.953788,-118.244226,2024-08-12
2025-02161,Water Waste,Watts,33.953788,-118.244226,2024-08-29
2025-02153,Air Pollution,Watts,33.953788,-118.244226,2024-09-13
2025-02131,Water Waste,Watts,33.953788,-118.244226,2024-09-15
2025-02129,Illegal Dumping,Watts,33.953788,-118.244226,2024-09-25
2025-02135,Air Pollution,Watts,33.953788,-118.244226,2024-09-30
2025-02163,Water Waste,Watts,33.953788,-118.244226,2024-10-10
2025-02155,Noise,Watts,33.953788,-118.244226,2024-10-25
2025-02152,Water Waste,Watts,33.953788,-118.244226,2024-11-21
2025-02162,Air Pollution,Watts,33.953788,-118.244226,2024-11-26
2025-02159,Noise,Watts,33.953788,-118.244226,2024-12-03
2025-02146,Water Waste,Watts,33.953788,-118.244226,2024-12-20
2025-02139,Noise,Watts,33.953788,-118.244226,2024-12-29
2025-02157,Water Waste,Watts,33.953788,-118.244226,2024-12-31
2025-02171,Noise,West Adams,34.035169,-118.369553,2024-01-11
2025-02168,Noise,West Adams,34.035169,-118.369553,2024-02-04
2025-02173,Water Waste,West Adams,34.035169,-118.369553,2024-02-25
2025-02167,Water Waste,West Adams,34.035169,-118.369553,2024-03-06
2025-02176,Illegal Dumping,West Adams,34.035169,-118.369553,2024-04-08
2025-02165,Water Waste,West Adams,34.035169,-118.369553,2024-06-25
2025-02166,Air Pollution,West Adams,34.035169,-118.369553,2024-08-10
2025-02172,Illegal Dumping,West Adams,34.035169,-118.369553,2024-09-03
2025-02175,Illegal Dumping,West Adams,34.035169,-118.369553,2024-09-05
2025-02169,Noise,West Adams,34.035169,-118.369553,2024-10-30
2025-02170,Illegal Dumping,West Adams,34.035169,-118.369553,2024-11-16
2025-02174,Air Pollution,West Adams,34.035169,-118.369553,2024-12-15
2025-02197,Air Pollution,West Hills,34.233236,-118.603754,2024-01-16
2025-02214,Noise,West Hills,34.233236,-118.603754,2024-02-18
2025-02189,Noise,West Hills,34.233236,-118.603754,2024-02-19
2025-02216,Noise,West Hills,34.233236,-118.603754,2024-03-03
2025-02187,Water Waste,West Hills,34.233236,-118.603754,2024-03-08
2025-02215,Air Pollution,West Hills,34.233236,-118.603754,2024-04-01
2025-02196,Illegal Dumping,West Hills,34.233236,-118.603754,2024-04-22
2025-02207,Noise,West Hills,34.233236,-118.603754,2024-04-26
2025-02210,Air Pollution,West Hills,34.233236,-118.603754,2024-04-29
2025-02195,Noise,West Hills,34.233236,-118.603754,2024-05-01
2025-02211,Air Pollution,West Hills,34.233236,-118.603754,2024-05-01
2025-02199,Water Waste,West Hills,34.233236,-118.603754,2024-05-11
2025-02188,Illegal Dumping,West Hills,34.233236,-118.603754,2024-05-30
2025-02204,Noise,West Hills,34.233236,-118.603754,2024-05-30
2025-02191,Noise,West Hills,34.233236,-118.603754,2024-07-02
